,id,breed,price,color,age,zip,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,gender,inches,lnprice
21,2015819,Warmblood Cross,10500,Chestnut,16.065753424657533,60084,4,False,False,False,,,False,,1,66.0,9.25913053615
22,2015834,Swedish Warmblood,1000,Black Bay,18.065753424657533,66503,2,False,False,False,,,False,,0,62.0,6.90775527898
23,2015835,Zangersheide,9500,Bay,6.057534246575343,66503,5,False,False,False,,,False,,1,71.0,9.15904707759
24,2015836,Oldenburg,9500,Bay,9.06027397260274,66503,6,False,False,False,,,False,,1,69.0,9.15904707759
25,2015837,Holsteiner,15000,Grey,6.057534246575343,66503,5,False,False,False,,,False,,0,64.0,9.61580548008
26,2015843,Thoroughbred,8500,Black Bay,6.057534246575343,66503,4,False,False,False,,,False,,1,66.0,9.04782144248
27,2015846,Hanoverian,11500,Grey,11.646575342465754,34748,7,False,False,False,,,True,,1,67.0,9.35010231435
28,2015849,Oldenburg,32000,Bay,6.057534246575343,91204,4,False,False,False,,,True,,1,64.0,10.3734911818
29,2015872,Oldenburg,60000,Chestnut,9.73150684931507,16142,4,False,False,False,,,True,,0,66.0,11.0020998412
30,2015877,Canadian Warmblood,49000,Liver Chestnut,14.063013698630137,97140,3,False,False,False,,,True,,1,69.0,10.7995755771
31,2015886,Andalusian,13000,Grey,0.9698630136986301,98629,4,False,False,False,,,True,,0,,9.47270463644
32,2015906,Danish Warmblood,12000,Black Bay,14.147945205479452,0,5,False,False,False,,,False,Dressage,0,64.0,9.39266192877
33,2015955,Hanoverian,15000,Bay,15.063013698630137,85262,3,False,False,False,,,True,,0,67.0,9.61580548008
34,2015981,Warmblood Cross,15000,Black Bay,4.6438356164383565,18055,5,False,False,False,,,False,,1,58.0,9.61580548008
35,2016019,Dutch Warmblood,35000,Black,12.063013698630137,34491,3,False,False,False,,,True,,1,69.0,10.4631033405
36,2016033,Holsteiner,30000,Bay,9.06027397260274,91321,3,False,False,False,,,False,,1,67.0,10.3089526606
37,2016045,Dutch Warmblood,25000,Black Bay,13.901369863013699,85307,11,False,False,False,,,False,Jumping (Shown/Competed/Performed),1,64.0,10.1266311039
38,2016054,Thoroughbred,20000,Chestnut,4.391780821917808,33418,6,False,False,False,,,True,,1,64.0,9.90348755254
39,2016058,Dutch Warmblood,30000,Bay,6.057534246575343,92065,7,False,False,False,,,True,,0,65.0,10.3089526606
40,2016060,Oldenburg,38000,Black,11.813698630136987,78212,6,False,False,False,,,True,Dressage,1,69.0,10.5453414387
41,2016073,Thoroughbred,15000,Grey,5.057534246575343,97113,6,False,False,False,,,False,,0,63.0,9.61580548008
